element_id,city,city_name,elem_no,w,h,xOffset,yOffset,life,special,attrs,img_editor,png_client
17109,17,common,109,1,1,0,0,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/common/elem109_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem109_stand.png
17110,17,common,110,1,1,-2,0,-1,0x0,6682,qqt/qqt_map_editor_fin-main/mapElem/common/elem110_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem110_stand.png
17111,17,common,111,1,1,0,0,-1,0x0,5654,qqt/qqt_map_editor_fin-main/mapElem/common/elem111_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem111_stand.png
17112,17,common,112,1,1,0,0,-1,0x0,7196,qqt/qqt_map_editor_fin-main/mapElem/common/elem112_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem112_stand.png
17113,17,common,113,1,1,0,0,-1,0x0,6425,qqt/qqt_map_editor_fin-main/mapElem/common/elem113_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem113_stand.png
17114,17,common,114,1,1,0,0,-1,0x0,5907,qqt/qqt_map_editor_fin-main/mapElem/common/elem114_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem114_stand.png
17115,17,common,115,1,1,0,0,-1,0x0,7967,qqt/qqt_map_editor_fin-main/mapElem/common/elem115_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem115_stand.png
17121,17,common,121,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem121_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem121_stand.png
17122,17,common,122,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem122_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem122_stand.png
17123,17,common,123,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem123_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem123_stand.png
17124,17,common,124,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem124_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem124_stand.png
17125,17,common,125,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem125_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem125_stand.png
17126,17,common,126,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem126_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem126_stand.png
17127,17,common,127,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem127_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem127_stand.png
17128,17,common,128,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem128_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem128_stand.png
17130,17,common,130,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem130_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem130_stand.gif
17131,17,common,131,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem131_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem131_stand.gif
17132,17,common,132,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem132_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem132_stand.gif
17133,17,common,133,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem133_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem133_stand.gif
17134,17,common,134,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem134_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem134_stand.gif
17135,17,common,135,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem135_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem135_stand.gif
17136,17,common,136,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem136_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem136_stand.gif
17137,17,common,137,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/common/elem137_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/common/elem137_stand.gif
18002,18,pve,2,1,4,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem2_stand.png
18003,18,pve,3,1,1,0,0,-1,0x0,13,qqt/qqt_map_editor_fin-main/mapElem/pve/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem3_stand.png
18004,18,pve,4,2,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem4_stand.png
18005,18,pve,5,2,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem5_stand.png
18006,18,pve,6,2,4,0,1,-1,0x0,"0,2",qqt/qqt_map_editor_fin-main/mapElem/pve/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem6_stand.png
18007,18,pve,7,11,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem7_stand.png
18008,18,pve,8,6,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem8_stand.png
18009,18,pve,9,2,3,0,0,-1,0x0,"0,3,4096",qqt/qqt_map_editor_fin-main/mapElem/pve/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem9_stand.png
18020,18,pve,20,2,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem20_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem20_stand.png
18021,18,pve,21,8,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem21_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem21_stand.png
18022,18,pve,22,11,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem22_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem22_stand.png
18023,18,pve,23,11,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem23_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem23_stand.png
18024,18,pve,24,7,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem24_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem24_stand.png
18025,18,pve,25,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem25_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem25_stand.png
18026,18,pve,26,1,3,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem26_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem26_stand.png
18027,18,pve,27,1,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem27_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem27_stand.png
18028,18,pve,28,11,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem28_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem28_stand.png
18101,18,pve,101,7,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem101_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem101_stand.png
18102,18,pve,102,1,3,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem102_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem102_stand.png
18103,18,pve,103,14,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem103_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem103_stand.png
18104,18,pve,104,1,6,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem104_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem104_stand.png
18105,18,pve,105,6,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem105_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem105_stand.png
18106,18,pve,106,1,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem106_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem106_stand.png
18107,18,pve,107,2,4,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem107_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem107_stand.png
18108,18,pve,108,2,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem108_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem108_stand.png
18109,18,pve,109,1,6,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem109_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem109_stand.png
18111,18,pve,111,8,2,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem111_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem111_stand.png
18112,18,pve,112,1,3,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem112_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem112_stand.png
18201,18,pve,201,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem201_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem201_stand.png
18202,18,pve,202,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem202_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem202_stand.png
18203,18,pve,203,2,2,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem203_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem203_stand.png
18204,18,pve,204,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem204_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem204_stand.png
18205,18,pve,205,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem205_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem205_stand.png
18206,18,pve,206,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem206_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem206_stand.png
18207,18,pve,207,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem207_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem207_stand.png
18208,18,pve,208,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem208_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem208_stand.png
18209,18,pve,209,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem209_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem209_stand.png
18210,18,pve,210,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem210_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem210_stand.png
18211,18,pve,211,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem211_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem211_stand.png
18212,18,pve,212,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem212_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem212_stand.png
18213,18,pve,213,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem213_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem213_stand.png
18214,18,pve,214,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem214_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem214_stand.png
18215,18,pve,215,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem215_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem215_stand.png
18216,18,pve,216,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem216_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem216_stand.png
18217,18,pve,217,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem217_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem217_stand.png
18218,18,pve,218,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem218_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem218_stand.png
18219,18,pve,219,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem219_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem219_stand.png
18220,18,pve,220,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem220_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem220_stand.png
18221,18,pve,221,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem221_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem221_stand.png
18222,18,pve,222,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem222_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem222_stand.png
18223,18,pve,223,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem223_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem223_stand.png
18224,18,pve,224,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem224_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem224_stand.png
18225,18,pve,225,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem225_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem225_stand.png
18226,18,pve,226,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem226_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem226_stand.png
18227,18,pve,227,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem227_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem227_stand.png
18228,18,pve,228,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pve/elem228_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem228_stand.png
18229,18,pve,229,1,1,10,8,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem229_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem229_stand.png
18230,18,pve,230,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem230_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem230_stand.png
18231,18,pve,231,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem231_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem231_stand.png
18232,18,pve,232,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem232_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem232_stand.png
18233,18,pve,233,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem233_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem233_stand.png
18234,18,pve,234,1,1,0,7,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem234_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem234_stand.png
18235,18,pve,235,1,1,0,9,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem235_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem235_stand.png
18236,18,pve,236,1,1,7,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem236_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem236_stand.png
18237,18,pve,237,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem237_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem237_stand.png
18238,18,pve,238,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem238_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem238_stand.png
18239,18,pve,239,1,1,10,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem239_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem239_stand.png
18240,18,pve,240,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem240_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem240_stand.png
18241,18,pve,241,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/pve/elem241_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem241_stand.png
18242,18,pve,242,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pve/elem242_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pve/elem242_stand.png
19030,19,tank,30,3,3,4,34,-1,0x0,"0,7967",qqt/qqt_map_editor_fin-main/mapElem/tank/elem30_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem30_stand.png
19031,19,tank,31,3,3,4,34,-1,0x0,"0,7967",qqt/qqt_map_editor_fin-main/mapElem/tank/elem31_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem31_stand.png
19032,19,tank,32,1,1,2,17,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/tank/elem32_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem32_stand.png
19033,19,tank,33,1,1,2,25,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem33_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem33_stand.png
19034,19,tank,34,1,1,2,22,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem34_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem34_stand.png
19035,19,tank,35,2,2,4,13,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem35_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem35_stand.png
19036,19,tank,36,2,2,4,13,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem36_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem36_stand.png
19037,19,tank,37,1,1,5,25,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem37_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem37_stand.png
19038,19,tank,38,1,1,3,8,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem38_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem38_stand.png
19039,19,tank,39,1,1,4,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem39_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem39_stand.png
19040,19,tank,40,1,1,4,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem40_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem40_stand.png
19041,19,tank,41,1,1,1,11,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem41_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem41_stand.png
19042,19,tank,42,1,1,1,11,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem42_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem42_stand.png
19043,19,tank,43,1,1,1,12,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem43_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem43_stand.png
19044,19,tank,44,1,1,5,19,1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/tank/elem44_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem44_stand.png
19045,19,tank,45,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/tank/elem45_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem45_stand.png
19046,19,tank,46,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/tank/elem46_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem46_stand.png
19047,19,tank,47,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/tank/elem47_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem47_stand.png
19048,19,tank,48,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem48_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem48_stand.png
19049,19,tank,49,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem49_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem49_stand.png
19050,19,tank,50,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem50_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem50_stand.png
19051,19,tank,51,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem51_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem51_stand.png
19052,19,tank,52,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem52_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem52_stand.png
19053,19,tank,53,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem53_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem53_stand.png
19054,19,tank,54,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/tank/elem54_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/tank/elem54_stand.png
